TimeStamp,GraphName,NumVertices,NumEdges,Algorithm
2016-12-11_002813,coPaperDBLP,1080972,15245729,ppfTAS_Greedy
1.261680,0.703900,0.448929,0.325674,0.279600,0.241467,0.209573,0.232105,0.198385,0.189823,0.182556,0.158629,0.180450,0.178492,0.178609,0.179933,0.177875,0.178456,0.182761,0.165232,0.185902,0.168740,0.189378,0.191118,0.173256
1.382876,0.708519,0.448800,0.325810,0.279169,0.242324,0.209938,0.232758,0.221445,0.189827,0.203655,0.178601,0.180102,0.178513,0.178790,0.160102,0.160092,0.178436,0.185741,0.184802,0.184002,0.186968,0.189475,0.191442,0.195953
1.341845,0.635833,0.400606,0.325507,0.312147,0.241023,0.235628,0.233649,0.199375,0.189716,0.182931,0.178688,0.180363,0.179210,0.159179,0.160359,0.178567,0.179153,0.165013,0.185468,0.184170,0.167871,0.166827,0.169475,0.174886
1.342210,0.776595,0.401309,0.325972,0.280228,0.241478,0.209671,0.232502,0.222714,0.190051,0.183236,0.158511,0.180576,0.179415,0.198910,0.180633,0.159703,0.159148,0.166081,0.165249,0.166647,0.167796,0.168329,0.190822,0.198162
1.487394,0.635973,0.399938,0.326616,0.247751,0.215468,0.209720,0.208221,0.221979,0.167781,0.182778,0.178454,0.179336,0.178701,0.159639,0.181133,0.179168,0.158870,0.185478,0.184892,0.165934,0.189186,0.168913,0.169947,0.175180
1.381290,0.707140,0.446845,0.325527,0.312251,0.241577,0.209608,0.208487,0.221950,0.189606,0.182726,0.196329,0.179874,0.177073,0.179145,0.179106,0.178982,0.178718,0.165750,0.164974,0.186176,0.187614,0.168925,0.170057,0.173294
1.519880,0.634447,0.449997,0.324924,0.279778,0.215336,0.234376,0.232372,0.198965,0.189503,0.182624,0.158024,0.180353,0.159810,0.178665,0.160556,0.179416,0.178205,0.165261,0.165384,0.165658,0.168344,0.189479,0.169739,0.196468
1.278644,0.635614,0.449133,0.326224,0.279819,0.241292,0.235196,0.209349,0.198482,0.188666,0.182506,0.177831,0.180637,0.178615,0.178496,0.180041,0.179292,0.158526,0.165614,0.182825,0.186351,0.187059,0.188509,0.171117,0.196978
1.389802,0.639903,0.449471,0.324707,0.309765,0.240567,0.233855,0.208745,0.199649,0.189543,0.182483,0.177748,0.179853,0.179084,0.179562,0.179905,0.160407,0.178664,0.185949,0.165404,0.165721,0.165357,0.168908,0.188741,0.173396
1.385014,0.636035,0.400559,0.324729,0.279741,0.240279,0.235077,0.208258,0.198744,0.211965,0.182383,0.177509,0.179534,0.178585,0.178676,0.180125,0.179320,0.179345,0.185461,0.165343,0.167105,0.167919,0.188832,0.190837,0.197595
