,TS,Algo,Graph,NThread,Dur
1066,2016-12-10_235802,ppf1_KS,coPaperDBLP,70,0.824579
1067,2016-12-10_235802,ppf1_KS,coPaperDBLP,70,0.784695
1068,2016-12-10_235802,ppf1_KS,coPaperDBLP,70,0.803733
1069,2016-12-10_235802,ppf1_KS,coPaperDBLP,70,0.784881
1070,2016-12-10_235802,ppf1_KS,coPaperDBLP,70,0.759232
1071,2016-12-10_235802,ppf1_KS,coPaperDBLP,70,0.735398
1072,2016-12-10_235802,ppf1_KS,coPaperDBLP,70,0.763325
1073,2016-12-10_235802,ppf1_KS,coPaperDBLP,70,0.758163
1074,2016-12-10_235802,ppf1_KS,coPaperDBLP,70,0.757254
1075,2016-12-10_235802,ppf1_KS,coPaperDBLP,70,0.787126
1076,2016-12-10_235802,ppf1_KS,coPaperDBLP,70,0.782012
1077,2016-12-10_235802,ppf1_KS,coPaperDBLP,70,0.732037
1078,2016-12-10_235802,ppf1_KS,coPaperDBLP,70,0.757652
1079,2016-12-10_235802,ppf1_KS,coPaperDBLP,70,0.805518
1080,2016-12-10_235802,ppf1_KS,coPaperDBLP,80,0.744602
1081,2016-12-10_235802,ppf1_KS,coPaperDBLP,80,0.746466
1082,2016-12-10_235802,ppf1_KS,coPaperDBLP,80,0.723738
1083,2016-12-10_235802,ppf1_KS,coPaperDBLP,80,0.752969
1084,2016-12-10_235802,ppf1_KS,coPaperDBLP,80,0.725257
1085,2016-12-10_235802,ppf1_KS,coPaperDBLP,80,0.748863
1086,2016-12-10_235802,ppf1_KS,coPaperDBLP,80,0.77506
1087,2016-12-10_235802,ppf1_KS,coPaperDBLP,80,0.774964
1088,2016-12-10_235802,ppf1_KS,coPaperDBLP,80,0.747445
1089,2016-12-10_235802,ppf1_KS,coPaperDBLP,80,0.770632
1090,2016-12-10_235802,ppf1_KS,coPaperDBLP,80,0.773495
1091,2016-12-10_235802,ppf1_KS,coPaperDBLP,80,0.749108
1092,2016-12-10_235802,ppf1_KS,coPaperDBLP,80,0.770768
1093,2016-12-10_235802,ppf1_KS,coPaperDBLP,80,0.749367
1094,2016-12-10_235802,ppf1_KS,coPaperDBLP,80,0.770914
1095,2016-12-10_235802,ppf1_KS,coPaperDBLP,80,0.775134
1096,2016-12-10_235802,ppf1_KS,coPaperDBLP,80,0.747878
1097,2016-12-10_235802,ppf1_KS,coPaperDBLP,80,0.755013
1098,2016-12-10_235802,ppf1_KS,coPaperDBLP,80,0.699054
1099,2016-12-10_235802,ppf1_KS,coPaperDBLP,80,0.772421
1100,2016-12-10_235802,ppf1_KS,coPaperDBLP,80,0.747883
1101,2016-12-10_235802,ppf1_KS,coPaperDBLP,80,0.705878
1102,2016-12-10_235802,ppf1_KS,coPaperDBLP,80,0.723178
1103,2016-12-10_235802,ppf1_KS,coPaperDBLP,80,0.77938
1104,2016-12-10_235802,ppf1_KS,coPaperDBLP,80,0.7931
1105,2016-12-10_235802,ppf1_KS,coPaperDBLP,80,0.725715
1106,2016-12-10_235802,ppf1_KS,coPaperDBLP,80,0.749505
1107,2016-12-10_235802,ppf1_KS,coPaperDBLP,80,0.771584
1108,2016-12-10_235802,ppf1_KS,coPaperDBLP,80,0.744685
1109,2016-12-10_235802,ppf1_KS,coPaperDBLP,80,0.747846
1110,2016-12-10_235802,ppf1_KS,coPaperDBLP,90,0.637427
1111,2016-12-10_235802,ppf1_KS,coPaperDBLP,90,0.72343
1112,2016-12-10_235802,ppf1_KS,coPaperDBLP,90,0.658437
1113,2016-12-10_235802,ppf1_KS,coPaperDBLP,90,0.66193
1114,2016-12-10_235802,ppf1_KS,coPaperDBLP,90,0.635767
1115,2016-12-10_235802,ppf1_KS,coPaperDBLP,90,0.657151
1116,2016-12-10_235802,ppf1_KS,coPaperDBLP,90,0.656406
1117,2016-12-10_235802,ppf1_KS,coPaperDBLP,90,0.676793
1118,2016-12-10_235802,ppf1_KS,coPaperDBLP,90,0.638138
1119,2016-12-10_235802,ppf1_KS,coPaperDBLP,90,0.637815
1120,2016-12-10_235802,ppf1_KS,coPaperDBLP,90,0.702113
1121,2016-12-10_235802,ppf1_KS,coPaperDBLP,90,0.659
1122,2016-12-10_235802,ppf1_KS,coPaperDBLP,90,0.655594
1123,2016-12-10_235802,ppf1_KS,coPaperDBLP,90,0.702635
1124,2016-12-10_235802,ppf1_KS,coPaperDBLP,90,0.633827
1125,2016-12-10_235802,ppf1_KS,coPaperDBLP,90,0.679769
1126,2016-12-10_235802,ppf1_KS,coPaperDBLP,90,0.659406
1127,2016-12-10_235802,ppf1_KS,coPaperDBLP,90,0.656268
1128,2016-12-10_235802,ppf1_KS,coPaperDBLP,90,0.658179
1129,2016-12-10_235802,ppf1_KS,coPaperDBLP,90,0.681535
1130,2016-12-10_235802,ppf1_KS,coPaperDBLP,90,0.677395
1131,2016-12-10_235802,ppf1_KS,coPaperDBLP,90,0.680619
1132,2016-12-10_235802,ppf1_KS,coPaperDBLP,90,0.679449
1133,2016-12-10_235802,ppf1_KS,coPaperDBLP,90,0.635631
1134,2016-12-10_235802,ppf1_KS,coPaperDBLP,90,0.638913
1135,2016-12-10_235802,ppf1_KS,coPaperDBLP,90,0.678281
1136,2016-12-10_235802,ppf1_KS,coPaperDBLP,90,0.616059
1137,2016-12-10_235802,ppf1_KS,coPaperDBLP,90,0.61207
1138,2016-12-10_235802,ppf1_KS,coPaperDBLP,90,0.680293
1139,2016-12-10_235802,ppf1_KS,coPaperDBLP,90,0.676782
1140,2016-12-10_235802,ppf1_KS,coPaperDBLP,100,0.568059
1141,2016-12-10_235802,ppf1_KS,coPaperDBLP,100,0.590003
1142,2016-12-10_235802,ppf1_KS,coPaperDBLP,100,0.651526
1143,2016-12-10_235802,ppf1_KS,coPaperDBLP,100,0.611845
1144,2016-12-10_235802,ppf1_KS,coPaperDBLP,100,0.593548
1145,2016-12-10_235802,ppf1_KS,coPaperDBLP,100,0.610799
1146,2016-12-10_235802,ppf1_KS,coPaperDBLP,100,0.612569
1147,2016-12-10_235802,ppf1_KS,coPaperDBLP,100,0.606329
1148,2016-12-10_235802,ppf1_KS,coPaperDBLP,100,0.570898
1149,2016-12-10_235802,ppf1_KS,coPaperDBLP,100,0.632792
1150,2016-12-10_235802,ppf1_KS,coPaperDBLP,100,0.632092
1151,2016-12-10_235802,ppf1_KS,coPaperDBLP,100,0.655691
1152,2016-12-10_235802,ppf1_KS,coPaperDBLP,100,0.595332
1153,2016-12-10_235802,ppf1_KS,coPaperDBLP,100,0.63417
1154,2016-12-10_235802,ppf1_KS,coPaperDBLP,100,0.653571
1155,2016-12-10_235802,ppf1_KS,coPaperDBLP,100,0.610562
1156,2016-12-10_235802,ppf1_KS,coPaperDBLP,100,0.629633
1157,2016-12-10_235802,ppf1_KS,coPaperDBLP,100,0.613277
1158,2016-12-10_235802,ppf1_KS,coPaperDBLP,100,0.654239
1159,2016-12-10_235802,ppf1_KS,coPaperDBLP,100,0.610734
1160,2016-12-10_235802,ppf1_KS,coPaperDBLP,100,0.631984
1161,2016-12-10_235802,ppf1_KS,coPaperDBLP,100,0.610987
1162,2016-12-10_235802,ppf1_KS,coPaperDBLP,100,0.610384
1163,2016-12-10_235802,ppf1_KS,coPaperDBLP,100,0.63881
1164,2016-12-10_235802,ppf1_KS,coPaperDBLP,100,0.634352
1165,2016-12-10_235802,ppf1_KS,coPaperDBLP,100,0.634697
1166,2016-12-10_235802,ppf1_KS,coPaperDBLP,100,0.59041
1167,2016-12-10_235802,ppf1_KS,coPaperDBLP,100,0.59106
1168,2016-12-10_235802,ppf1_KS,coPaperDBLP,100,0.633307
1169,2016-12-10_235802,ppf1_KS,coPaperDBLP,100,0.610315
1170,2016-12-10_235802,ppf1_KS,coPaperDBLP,110,0.578477
1171,2016-12-10_235802,ppf1_KS,coPaperDBLP,110,0.557766
1172,2016-12-10_235802,ppf1_KS,coPaperDBLP,110,0.557737
1173,2016-12-10_235802,ppf1_KS,coPaperDBLP,110,0.557076
1174,2016-12-10_235802,ppf1_KS,coPaperDBLP,110,0.556615
1175,2016-12-10_235802,ppf1_KS,coPaperDBLP,110,0.55608
1176,2016-12-10_235802,ppf1_KS,coPaperDBLP,110,0.596744
1177,2016-12-10_235802,ppf1_KS,coPaperDBLP,110,0.539772
1178,2016-12-10_235802,ppf1_KS,coPaperDBLP,110,0.592521
1179,2016-12-10_235802,ppf1_KS,coPaperDBLP,110,0.558704
1180,2016-12-10_235802,ppf1_KS,coPaperDBLP,110,0.574677
1181,2016-12-10_235802,ppf1_KS,coPaperDBLP,110,0.536834
1182,2016-12-10_235802,ppf1_KS,coPaperDBLP,110,0.557742
1183,2016-12-10_235802,ppf1_KS,coPaperDBLP,110,0.616193
1184,2016-12-10_235802,ppf1_KS,coPaperDBLP,110,0.536779
1185,2016-12-10_235802,ppf1_KS,coPaperDBLP,110,0.556758
1186,2016-12-10_235802,ppf1_KS,coPaperDBLP,110,0.537166
1187,2016-12-10_235802,ppf1_KS,coPaperDBLP,110,0.555564
1188,2016-12-10_235802,ppf1_KS,coPaperDBLP,110,0.558067
1189,2016-12-10_235802,ppf1_KS,coPaperDBLP,110,0.554486
1190,2016-12-10_235802,ppf1_KS,coPaperDBLP,110,0.594121
1191,2016-12-10_235802,ppf1_KS,coPaperDBLP,110,0.539872
1192,2016-12-10_235802,ppf1_KS,coPaperDBLP,110,0.536442
1193,2016-12-10_235802,ppf1_KS,coPaperDBLP,110,0.59549
1194,2016-12-10_235802,ppf1_KS,coPaperDBLP,110,0.557355
1195,2016-12-10_235802,ppf1_KS,coPaperDBLP,110,0.576501
1196,2016-12-10_235802,ppf1_KS,coPaperDBLP,110,0.555939
1197,2016-12-10_235802,ppf1_KS,coPaperDBLP,110,0.537364
1198,2016-12-10_235802,ppf1_KS,coPaperDBLP,110,0.557626
1199,2016-12-10_235802,ppf1_KS,coPaperDBLP,110,0.537445
1200,2016-12-10_235802,ppf1_KS,coPaperDBLP,120,0.535483
1201,2016-12-10_235802,ppf1_KS,coPaperDBLP,120,0.516362
1202,2016-12-10_235802,ppf1_KS,coPaperDBLP,120,0.517162
1203,2016-12-10_235802,ppf1_KS,coPaperDBLP,120,0.534523
1204,2016-12-10_235802,ppf1_KS,coPaperDBLP,120,0.499409
1205,2016-12-10_235802,ppf1_KS,coPaperDBLP,120,0.55221
1206,2016-12-10_235802,ppf1_KS,coPaperDBLP,120,0.535957
1207,2016-12-10_235802,ppf1_KS,coPaperDBLP,120,0.51437
1208,2016-12-10_235802,ppf1_KS,coPaperDBLP,120,0.552534
1209,2016-12-10_235802,ppf1_KS,coPaperDBLP,120,0.536245
1210,2016-12-10_235802,ppf1_KS,coPaperDBLP,120,0.532417
1211,2016-12-10_235802,ppf1_KS,coPaperDBLP,120,0.536016
1212,2016-12-10_235802,ppf1_KS,coPaperDBLP,120,0.534366
1213,2016-12-10_235802,ppf1_KS,coPaperDBLP,120,0.557114
1214,2016-12-10_235802,ppf1_KS,coPaperDBLP,120,0.514377
1215,2016-12-10_235802,ppf1_KS,coPaperDBLP,120,0.532104
1216,2016-12-10_235802,ppf1_KS,coPaperDBLP,120,0.515157
1217,2016-12-10_235802,ppf1_KS,coPaperDBLP,120,0.516281
1218,2016-12-10_235802,ppf1_KS,coPaperDBLP,120,0.553091
1219,2016-12-10_235802,ppf1_KS,coPaperDBLP,120,0.49899
1220,2016-12-10_235802,ppf1_KS,coPaperDBLP,120,0.536859
1221,2016-12-10_235802,ppf1_KS,coPaperDBLP,120,0.515583
1222,2016-12-10_235802,ppf1_KS,coPaperDBLP,120,0.534518
1223,2016-12-10_235802,ppf1_KS,coPaperDBLP,120,0.497305
1224,2016-12-10_235802,ppf1_KS,coPaperDBLP,120,0.51773
1225,2016-12-10_235802,ppf1_KS,coPaperDBLP,120,0.515375
1226,2016-12-10_235802,ppf1_KS,coPaperDBLP,120,0.515092
1227,2016-12-10_235802,ppf1_KS,coPaperDBLP,120,0.534375
1228,2016-12-10_235802,ppf1_KS,coPaperDBLP,120,0.498011
1229,2016-12-10_235802,ppf1_KS,coPaperDBLP,120,0.552092
1230,2016-12-10_235802,ppf1_KS,coPaperDBLP,130,0.502795
1231,2016-12-10_235802,ppf1_KS,coPaperDBLP,130,0.520236
1232,2016-12-10_235802,ppf1_KS,coPaperDBLP,130,0.538674
1233,2016-12-10_235802,ppf1_KS,coPaperDBLP,130,0.468308
1234,2016-12-10_235802,ppf1_KS,coPaperDBLP,130,0.483969
1235,2016-12-10_235802,ppf1_KS,coPaperDBLP,130,0.484231
1236,2016-12-10_235802,ppf1_KS,coPaperDBLP,130,0.520848
1237,2016-12-10_235802,ppf1_KS,coPaperDBLP,130,0.483085
1238,2016-12-10_235802,ppf1_KS,coPaperDBLP,130,0.521748
1239,2016-12-10_235802,ppf1_KS,coPaperDBLP,130,0.502607
1240,2016-12-10_235802,ppf1_KS,coPaperDBLP,130,0.485157
1241,2016-12-10_235802,ppf1_KS,coPaperDBLP,130,0.484389
1242,2016-12-10_235802,ppf1_KS,coPaperDBLP,130,0.537451
1243,2016-12-10_235802,ppf1_KS,coPaperDBLP,130,0.48387
1244,2016-12-10_235802,ppf1_KS,coPaperDBLP,130,0.520071
1245,2016-12-10_235802,ppf1_KS,coPaperDBLP,130,0.536557
1246,2016-12-10_235802,ppf1_KS,coPaperDBLP,130,0.502009
1247,2016-12-10_235802,ppf1_KS,coPaperDBLP,130,0.503257
1248,2016-12-10_235802,ppf1_KS,coPaperDBLP,130,0.468277
1249,2016-12-10_235802,ppf1_KS,coPaperDBLP,130,0.518743
1250,2016-12-10_235802,ppf1_KS,coPaperDBLP,130,0.483482
1251,2016-12-10_235802,ppf1_KS,coPaperDBLP,130,0.538062
1252,2016-12-10_235802,ppf1_KS,coPaperDBLP,130,0.485008
1253,2016-12-10_235802,ppf1_KS,coPaperDBLP,130,0.503265
1254,2016-12-10_235802,ppf1_KS,coPaperDBLP,130,0.535502
1255,2016-12-10_235802,ppf1_KS,coPaperDBLP,130,0.522201
1256,2016-12-10_235802,ppf1_KS,coPaperDBLP,130,0.468409
1257,2016-12-10_235802,ppf1_KS,coPaperDBLP,130,0.502013
1258,2016-12-10_235802,ppf1_KS,coPaperDBLP,130,0.48286
1259,2016-12-10_235802,ppf1_KS,coPaperDBLP,130,0.483953
1260,2016-12-10_235802,ppf1_KS,coPaperDBLP,140,0.473645
1261,2016-12-10_235802,ppf1_KS,coPaperDBLP,140,0.489423
1262,2016-12-10_235802,ppf1_KS,coPaperDBLP,140,0.507749
1263,2016-12-10_235802,ppf1_KS,coPaperDBLP,140,0.507873
1264,2016-12-10_235802,ppf1_KS,coPaperDBLP,140,0.473347
1265,2016-12-10_235802,ppf1_KS,coPaperDBLP,140,0.489894
1266,2016-12-10_235802,ppf1_KS,coPaperDBLP,140,0.472179
1267,2016-12-10_235802,ppf1_KS,coPaperDBLP,140,0.507591
1268,2016-12-10_235802,ppf1_KS,coPaperDBLP,140,0.474181
1269,2016-12-10_235802,ppf1_KS,coPaperDBLP,140,0.473253
1270,2016-12-10_235802,ppf1_KS,coPaperDBLP,140,0.50879
1271,2016-12-10_235802,ppf1_KS,coPaperDBLP,140,0.488712
1272,2016-12-10_235802,ppf1_KS,coPaperDBLP,140,0.473014
1273,2016-12-10_235802,ppf1_KS,coPaperDBLP,140,0.488435
1274,2016-12-10_235802,ppf1_KS,coPaperDBLP,140,0.490209
1275,2016-12-10_235802,ppf1_KS,coPaperDBLP,140,0.488016
1276,2016-12-10_235802,ppf1_KS,coPaperDBLP,140,0.491233
1277,2016-12-10_235802,ppf1_KS,coPaperDBLP,140,0.473265
1278,2016-12-10_235802,ppf1_KS,coPaperDBLP,140,0.490814
1279,2016-12-10_235802,ppf1_KS,coPaperDBLP,140,0.490377
1280,2016-12-10_235802,ppf1_KS,coPaperDBLP,140,0.456293
1281,2016-12-10_235802,ppf1_KS,coPaperDBLP,140,0.524967
1282,2016-12-10_235802,ppf1_KS,coPaperDBLP,140,0.507754
1283,2016-12-10_235802,ppf1_KS,coPaperDBLP,140,0.490801
1284,2016-12-10_235802,ppf1_KS,coPaperDBLP,140,0.524018
1285,2016-12-10_235802,ppf1_KS,coPaperDBLP,140,0.456217
1286,2016-12-10_235802,ppf1_KS,coPaperDBLP,140,0.504048
1287,2016-12-10_235802,ppf1_KS,coPaperDBLP,140,0.455562
1288,2016-12-10_235802,ppf1_KS,coPaperDBLP,140,0.525596
1289,2016-12-10_235802,ppf1_KS,coPaperDBLP,140,0.471346
1290,2016-12-10_235802,ppf1_KS,coPaperDBLP,150,0.483473
1291,2016-12-10_235802,ppf1_KS,coPaperDBLP,150,0.466253
1292,2016-12-10_235802,ppf1_KS,coPaperDBLP,150,0.466875
1293,2016-12-10_235802,ppf1_KS,coPaperDBLP,150,0.467968
1294,2016-12-10_235802,ppf1_KS,coPaperDBLP,150,0.467469
1295,2016-12-10_235802,ppf1_KS,coPaperDBLP,150,0.450394
1296,2016-12-10_235802,ppf1_KS,coPaperDBLP,150,0.483796
1297,2016-12-10_235802,ppf1_KS,coPaperDBLP,150,0.449833
1298,2016-12-10_235802,ppf1_KS,coPaperDBLP,150,0.467587
1299,2016-12-10_235802,ppf1_KS,coPaperDBLP,150,0.466217
1300,2016-12-10_235802,ppf1_KS,coPaperDBLP,150,0.48588
1301,2016-12-10_235802,ppf1_KS,coPaperDBLP,150,0.483842
1302,2016-12-10_235802,ppf1_KS,coPaperDBLP,150,0.468688
1303,2016-12-10_235802,ppf1_KS,coPaperDBLP,150,0.453126
1304,2016-12-10_235802,ppf1_KS,coPaperDBLP,150,0.500929
1305,2016-12-10_235802,ppf1_KS,coPaperDBLP,150,0.467871
1306,2016-12-10_235802,ppf1_KS,coPaperDBLP,150,0.50062
1307,2016-12-10_235802,ppf1_KS,coPaperDBLP,150,0.467224
1308,2016-12-10_235802,ppf1_KS,coPaperDBLP,150,0.469308
1309,2016-12-10_235802,ppf1_KS,coPaperDBLP,150,0.46535
1310,2016-12-10_235802,ppf1_KS,coPaperDBLP,150,0.506053
1311,2016-12-10_235802,ppf1_KS,coPaperDBLP,150,0.468841
1312,2016-12-10_235802,ppf1_KS,coPaperDBLP,150,0.467611
1313,2016-12-10_235802,ppf1_KS,coPaperDBLP,150,0.467227
1314,2016-12-10_235802,ppf1_KS,coPaperDBLP,150,0.448046
1315,2016-12-10_235802,ppf1_KS,coPaperDBLP,150,0.465186
1316,2016-12-10_235802,ppf1_KS,coPaperDBLP,150,0.467012
1317,2016-12-10_235802,ppf1_KS,coPaperDBLP,150,0.449872
1318,2016-12-10_235802,ppf1_KS,coPaperDBLP,150,0.448855
1319,2016-12-10_235802,ppf1_KS,coPaperDBLP,150,0.468321
1320,2016-12-10_235802,ppf1_KS,coPaperDBLP,160,0.472754
1321,2016-12-10_235802,ppf1_KS,coPaperDBLP,160,0.459344
1322,2016-12-10_235802,ppf1_KS,coPaperDBLP,160,0.458637
1323,2016-12-10_235802,ppf1_KS,coPaperDBLP,160,0.473291
1324,2016-12-10_235802,ppf1_KS,coPaperDBLP,160,0.475762
1325,2016-12-10_235802,ppf1_KS,coPaperDBLP,160,0.492126
1326,2016-12-10_235802,ppf1_KS,coPaperDBLP,160,0.440839
1327,2016-12-10_235802,ppf1_KS,coPaperDBLP,160,0.426392
1328,2016-12-10_235802,ppf1_KS,coPaperDBLP,160,0.456604
1329,2016-12-10_235802,ppf1_KS,coPaperDBLP,160,0.457638
1330,2016-12-10_235802,ppf1_KS,coPaperDBLP,160,0.493292
1331,2016-12-10_235802,ppf1_KS,coPaperDBLP,160,0.45665
1332,2016-12-10_235802,ppf1_KS,coPaperDBLP,160,0.423376
1333,2016-12-10_235802,ppf1_KS,coPaperDBLP,160,0.474766
1334,2016-12-10_235802,ppf1_KS,coPaperDBLP,160,0.458045
1335,2016-12-10_235802,ppf1_KS,coPaperDBLP,160,0.42716
1336,2016-12-10_235802,ppf1_KS,coPaperDBLP,160,0.443454
1337,2016-12-10_235802,ppf1_KS,coPaperDBLP,160,0.424896
1338,2016-12-10_235802,ppf1_KS,coPaperDBLP,160,0.423281
1339,2016-12-10_235802,ppf1_KS,coPaperDBLP,160,0.459259
1340,2016-12-10_235802,ppf1_KS,coPaperDBLP,160,0.458858
1341,2016-12-10_235802,ppf1_KS,coPaperDBLP,160,0.440487
1342,2016-12-10_235802,ppf1_KS,coPaperDBLP,160,0.440998
1343,2016-12-10_235802,ppf1_KS,coPaperDBLP,160,0.441476
1344,2016-12-10_235802,ppf1_KS,coPaperDBLP,160,0.442591
1345,2016-12-10_235802,ppf1_KS,coPaperDBLP,160,0.475486
1346,2016-12-10_235802,ppf1_KS,coPaperDBLP,160,0.457219
1347,2016-12-10_235802,ppf1_KS,coPaperDBLP,160,0.456952
1348,2016-12-10_235802,ppf1_KS,coPaperDBLP,160,0.440436
1349,2016-12-10_235802,ppf1_KS,coPaperDBLP,160,0.458207
1350,2016-12-10_235802,ppf1_KS,coPaperDBLP,170,0.414017
1351,2016-12-10_235802,ppf1_KS,coPaperDBLP,170,0.433121
1352,2016-12-10_235802,ppf1_KS,coPaperDBLP,170,0.412081
1353,2016-12-10_235802,ppf1_KS,coPaperDBLP,170,0.428846
1354,2016-12-10_235802,ppf1_KS,coPaperDBLP,170,0.428534
1355,2016-12-10_235802,ppf1_KS,coPaperDBLP,170,0.413474
1356,2016-12-10_235802,ppf1_KS,coPaperDBLP,170,0.4477
1357,2016-12-10_235802,ppf1_KS,coPaperDBLP,170,0.445378
1358,2016-12-10_235802,ppf1_KS,coPaperDBLP,170,0.462566
1359,2016-12-10_235802,ppf1_KS,coPaperDBLP,170,0.444661
1360,2016-12-10_235802,ppf1_KS,coPaperDBLP,170,0.443893
1361,2016-12-10_235802,ppf1_KS,coPaperDBLP,170,0.429593
1362,2016-12-10_235802,ppf1_KS,coPaperDBLP,170,0.443257
1363,2016-12-10_235802,ppf1_KS,coPaperDBLP,170,0.430419
1364,2016-12-10_235802,ppf1_KS,coPaperDBLP,170,0.459832
1365,2016-12-10_235802,ppf1_KS,coPaperDBLP,170,0.431234
1366,2016-12-10_235802,ppf1_KS,coPaperDBLP,170,0.430407
1367,2016-12-10_235802,ppf1_KS,coPaperDBLP,170,0.459916
1368,2016-12-10_235802,ppf1_KS,coPaperDBLP,170,0.429913
1369,2016-12-10_235802,ppf1_KS,coPaperDBLP,170,0.427875
1370,2016-12-10_235802,ppf1_KS,coPaperDBLP,170,0.429387
1371,2016-12-10_235802,ppf1_KS,coPaperDBLP,170,0.427959
1372,2016-12-10_235802,ppf1_KS,coPaperDBLP,170,0.478983
1373,2016-12-10_235802,ppf1_KS,coPaperDBLP,170,0.421847
1374,2016-12-10_235802,ppf1_KS,coPaperDBLP,170,0.462095
1375,2016-12-10_235802,ppf1_KS,coPaperDBLP,170,0.442804
1376,2016-12-10_235802,ppf1_KS,coPaperDBLP,170,0.430456
1377,2016-12-10_235802,ppf1_KS,coPaperDBLP,170,0.429768
1378,2016-12-10_235802,ppf1_KS,coPaperDBLP,170,0.415052
1379,2016-12-10_235802,ppf1_KS,coPaperDBLP,170,0.445643
1380,2016-12-10_235802,ppf1_KS,coPaperDBLP,180,0.406288
1381,2016-12-10_235802,ppf1_KS,coPaperDBLP,180,0.423841
1382,2016-12-10_235802,ppf1_KS,coPaperDBLP,180,0.406096
1383,2016-12-10_235802,ppf1_KS,coPaperDBLP,180,0.438529
1384,2016-12-10_235802,ppf1_KS,coPaperDBLP,180,0.424018
1385,2016-12-10_235802,ppf1_KS,coPaperDBLP,180,0.422153
1386,2016-12-10_235802,ppf1_KS,coPaperDBLP,180,0.437007
1387,2016-12-10_235802,ppf1_KS,coPaperDBLP,180,0.43981
1388,2016-12-10_235802,ppf1_KS,coPaperDBLP,180,0.406005
1389,2016-12-10_235802,ppf1_KS,coPaperDBLP,180,0.407193
1390,2016-12-10_235802,ppf1_KS,coPaperDBLP,180,0.454799
1391,2016-12-10_235802,ppf1_KS,coPaperDBLP,180,0.422425
1392,2016-12-10_235802,ppf1_KS,coPaperDBLP,180,0.423341
1393,2016-12-10_235802,ppf1_KS,coPaperDBLP,180,0.471613
1394,2016-12-10_235802,ppf1_KS,coPaperDBLP,180,0.407869
1395,2016-12-10_235802,ppf1_KS,coPaperDBLP,180,0.424319
1396,2016-12-10_235802,ppf1_KS,coPaperDBLP,180,0.437978
1397,2016-12-10_235802,ppf1_KS,coPaperDBLP,180,0.406396
1398,2016-12-10_235802,ppf1_KS,coPaperDBLP,180,0.422432
1399,2016-12-10_235802,ppf1_KS,coPaperDBLP,180,0.424426
1400,2016-12-10_235802,ppf1_KS,coPaperDBLP,180,0.438339
1401,2016-12-10_235802,ppf1_KS,coPaperDBLP,180,0.438136
1402,2016-12-10_235802,ppf1_KS,coPaperDBLP,180,0.423675
1403,2016-12-10_235802,ppf1_KS,coPaperDBLP,180,0.436798
1404,2016-12-10_235802,ppf1_KS,coPaperDBLP,180,0.40952
1405,2016-12-10_235802,ppf1_KS,coPaperDBLP,180,0.424348
1406,2016-12-10_235802,ppf1_KS,coPaperDBLP,180,0.406698
1407,2016-12-10_235802,ppf1_KS,coPaperDBLP,180,0.424202
1408,2016-12-10_235802,ppf1_KS,coPaperDBLP,180,0.45145
1409,2016-12-10_235802,ppf1_KS,coPaperDBLP,180,0.409511
1410,2016-12-10_235802,ppf1_KS,coPaperDBLP,190,0.405069
1411,2016-12-10_235802,ppf1_KS,coPaperDBLP,190,0.454647
1412,2016-12-10_235802,ppf1_KS,coPaperDBLP,190,0.404654
1413,2016-12-10_235802,ppf1_KS,coPaperDBLP,190,0.4042
1414,2016-12-10_235802,ppf1_KS,coPaperDBLP,190,0.435754
1415,2016-12-10_235802,ppf1_KS,coPaperDBLP,190,0.420447
1416,2016-12-10_235802,ppf1_KS,coPaperDBLP,190,0.468151
1417,2016-12-10_235802,ppf1_KS,coPaperDBLP,190,0.45579
1418,2016-12-10_235802,ppf1_KS,coPaperDBLP,190,0.418868
1419,2016-12-10_235802,ppf1_KS,coPaperDBLP,190,0.437538
1420,2016-12-10_235802,ppf1_KS,coPaperDBLP,190,0.421965
1421,2016-12-10_235802,ppf1_KS,coPaperDBLP,190,0.405721
1422,2016-12-10_235802,ppf1_KS,coPaperDBLP,190,0.406668
1423,2016-12-10_235802,ppf1_KS,coPaperDBLP,190,0.421104
1424,2016-12-10_235802,ppf1_KS,coPaperDBLP,190,0.420983
1425,2016-12-10_235802,ppf1_KS,coPaperDBLP,190,0.404925
1426,2016-12-10_235802,ppf1_KS,coPaperDBLP,190,0.403339
1427,2016-12-10_235802,ppf1_KS,coPaperDBLP,190,0.404205
1428,2016-12-10_235802,ppf1_KS,coPaperDBLP,190,0.421369
1429,2016-12-10_235802,ppf1_KS,coPaperDBLP,190,0.418993
1430,2016-12-10_235802,ppf1_KS,coPaperDBLP,190,0.404757
1431,2016-12-10_235802,ppf1_KS,coPaperDBLP,190,0.405445
1432,2016-12-10_235802,ppf1_KS,coPaperDBLP,190,0.404724
1433,2016-12-10_235802,ppf1_KS,coPaperDBLP,190,0.420808
1434,2016-12-10_235802,ppf1_KS,coPaperDBLP,190,0.420068
1435,2016-12-10_235802,ppf1_KS,coPaperDBLP,190,0.42246
1436,2016-12-10_235802,ppf1_KS,coPaperDBLP,190,0.421418
1437,2016-12-10_235802,ppf1_KS,coPaperDBLP,190,0.46634
1438,2016-12-10_235802,ppf1_KS,coPaperDBLP,190,0.390315
1439,2016-12-10_235802,ppf1_KS,coPaperDBLP,190,0.435144
1440,2016-12-10_235802,ppf1_KS,coPaperDBLP,200,0.415611
1441,2016-12-10_235802,ppf1_KS,coPaperDBLP,200,0.388217
1442,2016-12-10_235802,ppf1_KS,coPaperDBLP,200,0.438437
