TimeStamp,GraphName,NumVertices,NumEdges,Algorithm
2016-12-11_234716,coPaperDBLP,1080972,15245729,ptg_KS
13.633217,8.653603,6.774309,6.508248,6.375578,5.965966,5.322079,4.670356,4.072377,4.006125,3.277013,3.028930,3.112769,2.763993,2.506029,2.445332,2.356797,2.047985,2.002218,2.097512,1.902434,1.857723,1.700040,1.678063,2.689420
13.958619,8.265933,6.608262,6.778382,6.384585,5.950258,5.157289,4.330681,3.944850,3.676800,3.422879,3.005619,3.023555,2.630211,2.476896,2.404257,2.288185,2.056762,2.161517,1.969965,1.858842,1.835311,1.845175,1.933171,2.686728
13.423396,8.807574,6.778341,6.475469,6.078936,6.079144,5.561535,4.739260,4.205921,3.538098,3.150097,3.061152,2.917078,2.666412,2.454707,2.525751,2.285600,2.271319,2.162663,1.987049,1.950081,1.920045,1.852707,1.621815,2.697394
14.139828,7.956381,6.780960,6.493628,6.247444,6.106928,5.444714,4.779057,3.829314,3.947930,3.390883,3.047906,3.033642,2.606764,2.444174,2.281483,2.141690,2.110973,2.150024,2.033915,1.882706,1.801092,1.665768,1.688187,2.865150
14.326947,7.995064,6.788252,6.569211,6.380786,6.110008,5.427417,4.634706,4.344217,3.872542,3.275556,3.101823,3.045024,2.725788,2.482241,2.438579,2.299136,2.044081,2.009776,2.027341,1.918698,1.753689,1.760160,1.713045,2.684775
13.394866,7.849680,6.675048,6.668622,6.218601,6.262416,5.183144,4.724871,3.795312,3.634793,3.509366,3.156375,2.847723,2.589947,2.458052,2.711831,2.270975,2.146055,2.175276,2.038465,1.921122,2.005896,1.770139,1.684847,2.781597
13.148536,7.977844,6.475413,6.616706,6.372894,6.459293,5.157201,5.070363,4.191091,3.543977,3.155484,3.058501,2.967244,2.641054,2.658314,2.429069,2.300087,2.220461,1.961077,2.063863,1.903792,1.867501,1.897592,1.731921,2.779717
14.263932,8.498320,6.966418,6.462361,6.245446,5.924056,5.441624,4.886229,4.139060,3.542566,3.317974,3.086675,3.009825,2.626122,2.574359,2.367225,2.339275,2.014780,2.061873,2.162714,1.976757,1.864061,1.780557,1.656788,2.708650
13.434356,7.718866,6.611378,6.310170,5.814316,6.067222,5.097120,4.496318,4.082355,3.542983,3.436189,2.987288,2.831081,2.605574,2.309374,2.338935,2.286324,2.279816,2.315989,1.871510,1.867894,1.847563,1.771386,1.708584,2.673976
14.112024,7.968862,6.989703,6.323965,6.398152,6.039108,5.126406,4.356450,4.139891,3.697450,3.339317,2.976288,2.827890,2.503757,2.555623,2.246345,2.157396,2.094242,1.928993,2.119594,1.906318,1.824721,1.693500,1.702191,2.701196
